Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,IVA Discriminado,Possibilidade de financiamento,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Emissões CO2,Garantia de Stand (incl. no preço),Registo(s),Origem,Livro de Revisões completo,Condição,Preco,ID Anuncio,Data Anuncio,Link,Tipo de cor,IUC,Não fumador,2º Chave,Consumo Urbano,Inspecção válida até,Consumo Extra Urbano,VIN,Garantia de Fábrica até,Consumo Combinado,Sub-modelo,Autonomia,Capacidade da bateria,Bateria,Autonomia Máxima,ou até,Consumo,Site,Portugal,Data
Profissional,Audi,S3 Sportback,2.0 TFSi quattro S tronic,Gasolina,Maio,2015,123 000 km,1 984 cm3,300 cv,,,Sim,Utilitário,Azul,Automática,7,5,5,Classe 1,Integral,,18 Meses,,Importado,Sim,Usados,33 500,8092096198,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-s3-sportback-2-0-tfsi-quattro-s-tronic-ID8PDBSC.html,,,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-29
Particular,Mercedes-Benz,CLA 200,Shooting Brake 7G-DCT Edition AMG Line,Gasolina,Junho,2021,37 000 km,1 332 cm3,163 cv,,,,Carrinha,Preto,Automática,,5,,,,,,1,,Sim,Usados,39 000,8091696687,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-200-shooting-brake-7g-dct-edition-amg-line-ID8PBWVT.html,Metalizado,,Sim,Sim,,,,,,,Classe CLA,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,CLA 180,d Shooting Brake Business Solutions Aut.,Diesel,Outubro,2020,105 000 km,1 461 cm3,116 cv,,,Sim,Carrinha,Prateado,Automática,,5,5,,,121 g/km,18 Meses,,,,Usados,32 900,8090659890,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-business-solutions-aut-ID8PxAem.html,Metalizado,,Sim,Sim,,,,,,,Classe CLA,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,A 250,e AMG Line,Híbrido Plug-In,Março,2023,7 000 km,1 332 cm3,218 cv,,Sim,Sim,Utilitário,Prateado,Automática,8,5,5,,Tracção dianteira,23 g/km,24 Meses,,Nacional,Sim,Usados,44 900,8091813601,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8PCqmB.html,,,Sim,Sim,,30 Março 2027,,Mostrar VIN,30 Março 2026,,Classe A,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,VW,Golf,2.0 TSI GTI DSG Performance,Gasolina,Novembro,2019,140 506 km,1 984 cm3,245 cv,Sim,,Sim,Utilitário,Preto,Automática,7,5,5,Classe 1,Tracção dianteira,167 g/km,18 Meses,,,,Usados,30 990,8091901183,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-2-0-tsi-gti-dsg-performance-ID8PCN9d.html,Metalizado,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,BMW,216 Gran Coupé,d Pack M,Diesel,Abril,2021,30 460 km,1 496 cm3,116 cv,,,,Utilitário,Vermelho,Automática,7,4,5,Classe 1,Tracção dianteira,124 g/km,24 Meses,1,Nacional,Sim,Usados,36 000,8091653191,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-coup-d-pack-m-ID8PBKDl.html,Metalizado,,Sim,Sim,,,,Mostrar VIN,,,Série 2,,,,850 km,,,StandVirtual,Yes,2024-03-29
Profissional,Hyundai,Kauai,EV 64kWh Vanguard,Eléctrico,Maio,2023,876 km,,204 cv,Sim,Sim,Sim,SUV / TT,Branco,Automática,1,5,,,Tracção dianteira,,36 Meses,,,,Usados,37 990,8090798665,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-ev-64kwh-vanguard-ID8PyakF.html,,,,,,,,Mostrar VIN,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Jaguar,F-Pace,2.0 i4D Portfolio AWD Aut.,Diesel,Dezembro,2018,88 789 km,1 999 cm3,240 cv,,,,SUV / TT,Azul,Automática,,5,5,Classe 2,Integral,153 g/km,18 Meses,,Nacional,Sim,Usados,33 890,8091867349,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-portfolio-awd-aut-ID8PCElw.html,Metalizado,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Peugeot,e-308,54 kWh First Edition,Eléctrico,Dezembro,2023,3 000 km,,156 cv,,,Sim,Citadino,Branco,Automática,1,5,5,,Tracção dianteira,,36 Meses,,Nacional,Sim,Usados,40 900,8091394810,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-e-308-54-kwh-first-edition-ID8PAFpU.html,,,Sim,Sim,,,,Mostrar VIN,,,,410 km,,,,,15 kWh/100km,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,E 220,d Avantgarde,Diesel,Fevereiro,2020,115 000 km,1 950 cm3,194 cv,,,Sim,Sedan,Azul,Automática,,5,5,,Tracção traseira,,18 Meses,,Nacional,Sim,Usados,38 900,8091954384,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-avantgarde-ID8PD0Zi.html,,,Sim,Sim,,2 Fevereiro 2026,,,,,Classe E,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,C 220,d AMG Line,Diesel,Outubro,2020,44 000 km,1 950 cm3,194 cv,Sim,,Sim,Carrinha,Cinzento,Automática,,5,5,Classe 1,,,18 Meses,1,,Sim,Usados,42 900,8087623630,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-ID8PkQmq.html,Metalizado,,Sim,Sim,,,,,,,Classe C,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Renault,Captur,1.6 E-Tech Plug-In Hybrid Techno,Híbrido Plug-In,Junho,2023,188 km,1 598 cm3,160 cv,,,,SUV / TT,Branco,Automática,4,5,5,Classe 1,Tracção dianteira,31 g/km,48 Meses,1,Nacional,,Usados,35 500,8092097413,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-1-6-e-tech-plug-in-hybrid-techno-ID8PDCcd.html,,,Sim,Sim,,,,Mostrar VIN,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,GLA 200,AMG Line,Gasolina,Outubro,2020,33 400 km,1 332 cm3,163 cv,Sim,,Sim,SUV / TT,Preto,Automática,7,5,,Classe 1,Tracção dianteira,154 g/km,18 Meses,1,Nacional,Sim,Usados,42 500,8090525890,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-200-amg-line-ID8Px1n4.html,,,,Sim,"7,20 l/100km",,"4,90 l/100km",,,,Classe GLA,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,C 220,D Avantgarde,Diesel,Junho,2022,52 463 km,1 993 cm3,200 cv,Sim,Sim,Sim,Sedan,Cinzento,Automática,9,4,5,,Tracção traseira,120 g/km,36 Meses,,Nacional,Sim,Usados,41 990,8090053271,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-avantgarde-ID8Pw2qb.html,Metalizado,,,Sim,"5,70 l/100km",,"3,50 l/100km",Mostrar VIN,,,Classe C,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Volvo,XC 60,2.0 D4 Momentum Plus Geartronic,Diesel,Junho,2019,195 000 km,1 969 cm3,190 cv,,,Sim,SUV / TT,Preto,Automática,8,5,5,Classe 1,Tracção dianteira,,18 Meses,,Nacional,,Usados,36 300,8088082435,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d4-momentum-plus-geartronic-ID8PmLIw.html,,,,,"5,60 l/100km",,,,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Skoda,Enyaq,iV 80,Eléctrico,Maio,2022,1 500 km,,204 cv,,Sim,Sim,SUV / TT,Branco,Automática,,5,5,Classe 1,Tracção dianteira,,36 Meses,,Importado,,Usados,42 500,8086910209,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/skoda-enyaq-iv-80-ID8PhQLD.html,,,,,,,,,,,,,,Própria,,,,StandVirtual,Yes,2024-03-29
Profissional,Polestar,2,Long Range,Eléctrico,Maio,2022,16 200 km,,231 cv,,Sim,Sim,Sedan,Cinzento,Automática,,5,5,Classe 1,Tracção dianteira,,18 Meses,,Importado,,Usados,42 500,8088684346,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/polestar-2-long-range-ID8PpiiK.html,,,,,,,,,,,,,,Própria,,,,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,T 180,,Diesel,Janeiro,2023,35 500 km,1 461 cm3,116 cv,,,,Monovolume,Prateado,Automática,7,5,5,,Tracção dianteira,,36 Meses,,Nacional,Sim,Usados,33 500,8091812776,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-t-180-ID8PCq9i.html,Metalizado,,Sim,Sim,,,,,,,Classe T,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Land Rover,Discovery Sport,2.0 D165 R-Dynamic S,Diesel,Junho,2021,54 500 km,1 997 cm3,163 cv,,,Sim,SUV / TT,Cinzento,Manual,6,5,7,Classe 1,Tracção dianteira,168 g/km,24 Meses,1,Nacional,Sim,Usados,42 500,8090539662,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-discovery-sport-2-0-d165-r-dynamic-s-ID8Px4Xc.html,Metalizado,144 €,,Sim,,,,,,,,,,,900 km,,,StandVirtual,Yes,2024-03-29
Profissional,Audi,A3 Sportback,40 TFSIe Advanced,Híbrido Plug-In,Outubro,2022,16 501 km,1 395 cm3,204 cv,,Sim,Sim,Utilitário,Cinzento,Automática,6,5,5,Classe 1,Tracção dianteira,,18 Meses,,,Sim,Usados,32 480,8091812559,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-40-tfsie-advanced-ID8PCq5N.html,Metalizado,,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,BMW,i3,s 120Ah,Eléctrico,Agosto,2022,5 100 km,,184 cv,Sim,Sim,Sim,Utilitário,Branco,Automática,1,5,,Classe 1,Tracção traseira,,24 Meses,,Importado,,Usados,31 946,8092126352,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-i3-s-120ah-ID8PDJIY.html,,,Sim,Sim,,,,Mostrar VIN,,,Série i,,,Própria,,,,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,E 220,,Diesel,Outubro,2017,132 000 km,1 950 cm3,194 cv,Sim,,Sim,Cabrio,Preto,Automática,9,2,4,Classe 1,,,18 Meses,,Nacional,,Usados,44 450,8091867381,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-ID8PCEm1.html,,,Sim,Sim,,,,Mostrar VIN,,,Classe E,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,MINI,Cooper,Premium Extra Classic Auto,Gasolina,Fevereiro,2023,14 500 km,1 499 cm3,136 cv,Sim,Sim,Sim,Utilitário,Cinzento,Automática,7,3,4,Classe 1,Tracção dianteira,125 g/km,24 Meses,,Nacional,Sim,Usados,33 500,8091930429,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-cooper-premium-extra-classic-auto-ID8PCUKW.html,,,Sim,Sim,,,,Mostrar VIN,,,,,,,,,,StandVirtual,Yes,2024-03-29
Particular,Alfa Romeo,Stelvio,2.2 D TI AT8,Diesel,Junho,2019,84 000 km,2 143 cm3,190 cv,,,,SUV / TT,Cinzento,Automática,8,5,5,Classe 1,Tracção traseira,146 g/km,,,,Sim,Usados,34 750,8092079678,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/alfa-romeo-stelvio-2-2-d-ti-at8-ID8PDxAa.html,Metalizado,,,Sim,"6,10 l/100km",,"4,80 l/100km",Mostrar VIN,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Kia,EV6,58kWh Air,Eléctrico,Junho,2022,1 000 km,,170 cv,,Sim,Sim,SUV / TT,Azul,Automática,,5,5,Classe 1,Tracção dianteira,,36 Meses,,Importado,,Usados,38 500,8086452809,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/kia-ev6-58kwh-air-ID8PfWMd.html,,,,,,,,,,,,,,Própria,,,,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,CLA 180,,Diesel,Junho,2021,146 490 km,1 950 cm3,116 cv,,,,Carrinha,Branco,Manual,,5,5,,,,36 Meses,,Nacional,Sim,Usados,36 450,8090769165,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-ID8Py2ER.html,,,Sim,Sim,,,,,,,Classe CLA,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Polestar,2,Standard Range,Eléctrico,Junho,2022,2 500 km,,231 cv,,Sim,Sim,Sedan,Preto,Automática,,5,,Classe 1,Tracção dianteira,,36 Meses,,Importado,,Usados,38 500,8088336984,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/polestar-2-standard-range-ID8PnPV8.html,,,,,,,,,,,,,,Própria,,,,StandVirtual,Yes,2024-03-29
Profissional,Opel,Vivaro,1.5 CDTi L3H1 Essentia Inc,Diesel,Junho,2021,110 000 km,1 499 cm3,120 cv,Sim,Sim,Sim,Carrinha,Branco,Manual,6,5,9,Classe 1,,,18 Meses,1,Nacional,Sim,Usados,31 490,8091587352,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-vivaro-1-5-cdti-l3h1-essentia-inc-ID8PBtwq.html,Metalizado,,Sim,Sim,5 l/100km,,,,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Tesla,Model 3,Tração Traseira,Eléctrico,Fevereiro,2022,32 450 km,,325 cv,,,Sim,Sedan,Branco,Automática,,4,5,Classe 1,Tracção traseira,,24 Meses,,Importado,,Usados,38 500,8091634960,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-3-trao-traseira-ID8PBFTi.html,,,,,,,,,,,,490 km,,Própria,,,,StandVirtual,Yes,2024-03-29
Profissional,Hyundai,Tucson,1.6 CRDi Vanguard,Diesel,Novembro,2021,50 571 km,1 598 cm3,116 cv,Sim,,Sim,SUV / TT,Cinzento,Manual,6,5,5,,,,36 Meses,,Nacional,,Usados,31 500,8091342057,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-crdi-vanguard-ID8PArH3.html,,,Sim,Sim,,,,,1 Janeiro 0001,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Mitsubishi,L200,2.3 DI-D CD Invite 4WD,Diesel,Outubro,2021,16 000 km,2 268 cm3,150 cv,,,Sim,SUV / TT,Branco,Manual,6,4,5,,Integral,,18 Meses,1,Nacional,Sim,Usados,37 800,8091046560,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mitsubishi-l200-2-3-di-d-cd-invite-4wd-ID8PzcOY.html,,,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,A 200 Limousine,,Gasolina,Maio,2022,11 049 km,1 332 cm3,163 cv,,Sim,Sim,Utilitário,Preto,Automática,7,5,,Classe 1,Tracção dianteira,,18 Meses,,Nacional,,Usados,38 500,8089628316,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-limousine-ID8PtfS4.html,,,,,,,,,,,Classe A,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,GLA 250,e Progressive,Híbrido Plug-In,Agosto,2020,50 264 km,1 332 cm3,218 cv,Sim,,Sim,SUV / TT,Cinzento,Automática,,5,5,,,32 g/km,18 Meses,,Importado,,Usados,39 500,8092071952,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-250-e-progressive-ID8PDwzy.html,Metalizado,,Sim,,,,,,,,Classe GLA,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Lexus,UX 250h,Special Edition (LCA),Híbrido (Gasolina),Junho,2022,36 000 km,1 987 cm3,184 cv,Sim,,Sim,SUV / TT,Verde,Automática,1,5,,,Tracção dianteira,124 g/km,36 Meses,1,Nacional,Sim,Usados,39 800,8091433445,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/lexus-ux-250h-special-edition-lca-ID8PAPt3.html,,,Sim,Sim,"4,70 l/100km",,"6,50 l/100km",Mostrar VIN,,,UX,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Mercedes-Benz,A 200,AMG Line Aut.,Gasolina,Maio,2022,7 500 km,1 332 cm3,163 cv,,Sim,Sim,Utilitário,Preto,Automática,7,5,,Classe 1,Tracção dianteira,,36 Meses,,Nacional,,Usados,35 800,8089160053,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-amg-line-aut-ID8Pri3r.html,,,,,,,,,,,Classe A,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Volvo,XC 40,1.5 T5 PHEV R-Design Expression,Híbrido Plug-In,Maio,2021,58 796 km,1 477 cm3,262 cv,Sim,Sim,Sim,SUV / TT,Cinzento,Automática,7,5,5,Classe 1,Integral,47 g/km,18 Meses,1,,Sim,Usados,37 950,8091404090,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-1-5-t5-phev-r-design-expression-ID8PAHPA.html,Metalizado,,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Volvo,XC 40,1.5 T3 Momentum Geartronic,Gasolina,Junho,2021,84 400 km,1 477 cm3,163 cv,,,Sim,SUV / TT,Branco,Automática,8,5,5,Classe 1,Tracção dianteira,166 g/km,24 Meses,,Nacional,Sim,Usados,30 890,8092126256,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-1-5-t3-momentum-geartronic-ID8PDJHq.html,,,Sim,Sim,"8,30 l/100km",,"5,40 l/100km",Mostrar VIN,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,MINI,Cooper,Premium Classic Auto,Gasolina,Novembro,2022,30 000 km,1 499 cm3,136 cv,Sim,Sim,Sim,Utilitário,Branco,Automática,7,5,5,Classe 1,Tracção dianteira,126 g/km,24 Meses,,Nacional,,Usados,33 000,8092091152,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-cooper-premium-classic-auto-ID8PDAze.html,,,Sim,Sim,,,,Mostrar VIN,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,BMW,X3,28 i xDrive xLine,Gasolina,Dezembro,2017,70 700 km,1 997 cm3,245 cv,,,Sim,SUV / TT,Branco,Automática,8,5,5,,Integral,,18 Meses,,Nacional,Sim,Usados,32 500,8091482927,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x3-28-i-xdrive-xline-ID8PB2l9.html,,,Sim,Sim,,,,,,,Série X,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,VW,Passat Variant,2.0 TDi Business DSG,Diesel,Julho,2022,13 500 km,1 968 cm3,150 cv,,Sim,Sim,Carrinha,Prateado,Automática,7,5,5,,Tracção dianteira,127 g/km,18 Meses,1,Nacional,,Usados,32 500,8091490667,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-2-0-tdi-business-dsg-ID8PB4lZ.html,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-29
Profissional,Opel,Mokka-e,Elegance,Eléctrico,Agosto,2022,1 000 km,,136 cv,,Sim,Sim,SUV / TT,Preto,Automática,8,5,5,Classe 1,Tracção dianteira,,18 Meses,1,Importado,,Usados,31 500,8088993353,29 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-mokka-e-elegance-ID8PqAGJ.html,,,,,,,,,,,,,50 kWh,Própria,,,,StandVirtual,Yes,2024-03-29
